UserId,MovieId,Rating
10,116,4.0
10,657,4.0
10,216,4.0
10,686,4.0
10,694,5.0
11,318,5.0
11,88,3.0
11,241,4.0
11,260,1.0
11,238,3.0
11,216,3.0
11,229,4.0
11,710,2.0
11,100,4.0
11,414,3.0
11,743,2.0
11,300,3.0
11,382,3.0
11,125,4.0
11,721,3.0
11,729,4.0
11,393,4.0
11,558,3.0
11,597,2.0
11,748,1.0
11,738,3.0
11,449,3.0
11,222,3.0
11,405,3.0
11,286,5.0
11,259,3.0
11,191,4.0
11,731,4.0
11,747,3.0
11,120,2.0
11,94,3.0
11,580,5.0
11,746,4.0
11,577,3.0
11,11,2.0
11,79,4.0
12,157,5.0
12,200,1.0
12,684,5.0
12,203,3.0
12,381,4.0
12,97,5.0
12,98,5.0
12,196,5.0
12,133,4.0
12,416,3.0
13,449,4.0
13,436,2.0
13,321,2.0
13,124,5.0
13,14,4.0
13,100,5.0
13,158,1.0
13,53,1.0
13,825,1.0
13,88,4.0
13,821,3.0
13,87,5.0
13,262,4.0
13,659,3.0
13,754,4.0
13,760,1.0
13,862,3.0
13,772,1.0
13,360,4.0
13,774,1.0
13,794,4.0
13,867,5.0
13,197,4.0
13,167,4.0
13,354,2.0
13,847,4.0
13,861,3.0
13,308,3.0
13,127,5.0
13,27,3.0
13,758,1.0
13,879,2.0
13,523,4.0
13,299,3.0
13,328,3.0
13,602,4.0
13,869,3.0
13,178,4.0
13,199,5.0
13,384,2.0
13,525,5.0
13,506,5.0
13,94,3.0
13,901,1.0
13,887,5.0
13,488,3.0
13,586,3.0
13,193,5.0
13,290,4.0
13,414,5.0
13,877,2.0
13,674,3.0
13,739,4.0
13,477,4.0
13,631,3.0
13,279,5.0
13,904,1.0
13,550,4.0
13,652,5.0
13,890,1.0
13,474,4.0
13,846,2.0
13,223,5.0
13,898,1.0
13,916,4.0
13,732,5.0
13,836,2.0
13,362,4.0
13,174,4.0
13,913,1.0
13,520,4.0
13,766,4.0
13,748,4.0
13,736,4.0
13,789,5.0
13,851,5.0
13,263,5.0
13,339,3.0
13,49,4.0
13,170,5.0
13,682,1.0
13,864,4.0
13,880,3.0
13,740,1.0
13,889,3.0
13,154,5.0
13,834,1.0
13,473,4.0
13,116,5.0
13,307,2.0
13,828,1.0
13,235,2.0
13,619,3.0
13,447,2.0
13,881,2.0
13,323,3.0
13,305,4.0
13,82,2.0
13,184,1.0
13,516,5.0
13,181,5.0
13,529,4.0
13,762,5.0
13,802,2.0
13,804,2.0
13,624,5.0
13,688,1.0
13,737,4.0
13,70,3.0
13,68,3.0
13,417,2.0
13,776,2.0
13,302,5.0
13,791,5.0
13,540,3.0
13,561,1.0
13,843,5.0
13,420,4.0
13,572,2.0
13,334,1.0
13,756,2.0
13,72,4.0
13,820,4.0
13,764,2.0
13,538,1.0
13,684,5.0
13,409,3.0
14,750,3.0
14,276,4.0
14,275,4.0
14,509,5.0
14,269,4.0
14,492,4.0
14,408,5.0
14,213,5.0
14,211,4.0
14,919,4.0
14,186,4.0
14,302,5.0
14,654,4.0
14,523,4.0
14,13,4.0
14,319,1.0
14,628,5.0
14,313,2.0
14,524,5.0
14,50,5.0
15,302,4.0
15,322,3.0
15,1,1.0
15,458,5.0
15,749,1.0
15,928,1.0
15,18,1.0
15,25,3.0
15,148,3.0
15,934,4.0
15,283,4.0
15,248,1.0
15,111,4.0
15,935,3.0
15,754,5.0
15,333,1.0
15,282,3.0
15,742,2.0
15,121,3.0
15,306,5.0
15,845,2.0
16,282,5.0
16,546,4.0
16,943,3.0
16,174,5.0
16,9,5.0
16,152,4.0
16,27,2.0
16,230,5.0
16,98,5.0
16,202,5.0
16,64,5.0
16,76,5.0
16,655,5.0
16,705,5.0
16,288,3.0
16,204,5.0
16,208,5.0
16,423,5.0
16,498,5.0
16,143,5.0
16,15,5.0
16,39,5.0
16,443,5.0
16,948,3.0
16,583,4.0
16,144,5.0
16,237,5.0
16,58,4.0
17,111,3.0
17,125,1.0
17,150,5.0
17,323,1.0
17,100,4.0
17,245,2.0
18,923,5.0
18,1,5.0
18,64,5.0
18,476,3.0
18,610,4.0
18,131,4.0
18,113,5.0
18,494,3.0
18,970,3.0
18,275,5.0
18,416,5.0
18,199,3.0
18,582,5.0
18,692,3.0
18,127,5.0
18,287,4.0
18,100,5.0
18,143,4.0
18,28,3.0
18,186,4.0
18,136,5.0
18,151,3.0
18,960,4.0
18,958,5.0
18,973,3.0
18,512,5.0
18,627,3.0
18,154,4.0
18,189,5.0
18,969,3.0
18,492,4.0
18,42,3.0
18,732,3.0
18,204,3.0
18,483,4.0
18,419,3.0
18,524,4.0
18,69,3.0
18,425,3.0
18,386,2.0
18,212,5.0
18,949,3.0
18,735,4.0
18,474,4.0
18,13,5.0
18,659,4.0
18,221,5.0
18,403,3.0
18,967,3.0
18,954,3.0
18,238,5.0
18,428,3.0
18,794,3.0
18,116,5.0
18,609,4.0
19,382,3.0
19,319,4.0
19,210,3.0
19,692,3.0
20,1,3.0
20,498,3.0
20,568,4.0
20,15,4.0
20,98,3.0
20,678,4.0
20,22,5.0
20,931,1.0
20,763,1.0
20,496,5.0
21,185,5.0
21,264,3.0
21,330,4.0
21,245,1.0
21,859,2.0
21,301,4.0
21,118,1.0
21,273,4.0
21,977,2.0
21,595,3.0
21,453,2.0
21,295,3.0
21,985,2.0
21,858,1.0
21,981,2.0
21,974,3.0
21,980,2.0
21,672,3.0
21,370,1.0
21,441,3.0
21,994,2.0
21,7,5.0
21,260,2.0
21,413,2.0
21,300,3.0
21,244,4.0
21,767,1.0
21,291,3.0
21,443,4.0
21,323,2.0
21,445,3.0
21,448,4.0
21,976,1.0
21,839,1.0
21,567,2.0
21,669,1.0
22,85,5.0
22,210,3.0
22,386,3.0
22,222,4.0
22,62,4.0
22,376,3.0
22,194,5.0
22,117,4.0
22,128,5.0
22,403,5.0
22,712,4.0
22,144,5.0
22,546,3.0
22,405,1.0
22,449,1.0
22,229,2.0
22,175,4.0
22,68,4.0
22,29,1.0
22,187,5.0
22,431,4.0
22,430,4.0
22,456,1.0
22,1002,1.0
22,154,4.0
22,688,1.0
23,652,4.0
23,710,4.0
23,161,2.0
23,13,4.0
23,527,4.0
23,151,3.0
23,133,4.0
23,203,4.0
23,421,5.0
23,1,5.0
23,387,3.0
23,522,4.0
23,1005,3.0
23,603,4.0
23,323,2.0
23,546,3.0
23,367,4.0
23,134,4.0
23,145,3.0
23,96,4.0
23,386,4.0
23,275,5.0
23,526,3.0
23,227,3.0
23,228,4.0
23,414,3.0
23,211,4.0
23,88,3.0
23,472,2.0
23,174,4.0
24,582,4.0
24,176,5.0
24,288,3.0
24,109,3.0
24,7,4.0
24,508,4.0
24,475,4.0
24,318,5.0
24,655,5.0
24,8,5.0
24,216,4.0
24,1007,5.0
24,178,5.0
24,92,5.0
25,82,4.0
25,173,4.0
25,121,4.0
25,79,4.0
25,141,4.0
25,13,4.0
25,357,4.0
25,463,4.0
25,151,4.0
25,222,4.0
25,520,3.0
25,135,3.0
25,1,5.0
25,7,4.0
25,742,4.0
25,495,4.0
26,284,3.0
26,742,3.0
26,410,2.0
26,515,4.0
26,930,2.0
26,628,3.0
26,315,3.0
26,1015,3.0
26,237,3.0
26,298,3.0
26,282,4.0
26,456,1.0
26,369,2.0
26,252,3.0
26,871,2.0
26,546,2.0
26,591,3.0
26,269,4.0
26,751,4.0
26,246,4.0
26,323,2.0
27,246,4.0
27,515,4.0
27,325,2.0
27,118,3.0
27,370,4.0
28,196,4.0
28,288,5.0
28,573,4.0
28,31,4.0
28,436,5.0
28,479,4.0
28,201,3.0
28,286,3.0
28,271,4.0
28,217,3.0
28,228,5.0
28,143,4.0
28,185,5.0
28,672,3.0
28,184,4.0
28,609,3.0
29,358,2.0
29,879,3.0
29,303,4.0
29,1018,4.0
29,259,4.0
29,874,4.0
29,312,4.0
30,751,3.0
30,28,4.0
30,304,4.0
30,242,5.0
30,259,4.0
30,255,4.0
30,301,4.0
30,50,3.0
30,135,5.0
31,875,4.0
31,271,4.0
31,504,5.0
31,328,2.0
31,498,4.0
31,268,3.0
31,153,4.0
32,100,3.0
32,240,2.0
32,257,4.0
32,222,3.0
32,117,3.0
32,1016,1.0
32,405,4.0
32,50,4.0
33,292,4.0
33,245,3.0
33,260,4.0
33,339,3.0
33,895,3.0
34,332,5.0
34,1024,5.0
34,990,5.0
34,245,4.0
35,332,4.0
35,678,3.0
35,879,4.0
35,327,3.0
35,322,3.0
36,885,5.0
36,310,4.0
36,875,3.0
36,682,1.0
37,24,4.0
37,550,4.0
37,948,4.0
37,121,2.0
37,68,5.0
37,56,5.0
37,827,3.0
37,363,3.0
37,273,3.0
37,233,4.0
37,96,4.0
38,1,5.0
38,393,5.0
38,185,2.0
38,328,4.0
38,550,2.0
38,392,5.0
38,153,5.0
38,780,4.0
38,1028,5.0
38,294,5.0
38,409,5.0
38,433,5.0
38,356,2.0
38,401,3.0
38,405,5.0
38,420,5.0
38,444,1.0
38,69,5.0
38,188,2.0
38,451,5.0
38,1030,5.0
38,400,1.0
38,22,5.0
38,940,1.0
39,937,5.0
39,294,4.0
39,288,5.0
39,306,3.0
40,259,2.0
40,303,4.0
40,270,3.0
40,302,3.0
40,243,2.0
40,337,4.0
40,300,3.0
41,69,4.0
41,196,3.0
41,209,4.0
41,135,4.0
41,286,4.0
41,746,3.0
41,180,5.0
41,174,4.0
41,414,4.0
41,238,5.0
42,135,4.0
42,660,3.0
42,141,3.0
42,736,5.0
42,82,4.0
42,229,4.0
42,925,4.0
42,591,4.0
42,939,4.0
42,1051,4.0
42,95,5.0
42,606,3.0
42,265,3.0
42,136,4.0
42,402,5.0
42,1043,2.0
42,71,4.0
42,2,5.0
42,403,3.0
42,211,4.0
42,50,5.0
42,419,5.0
42,491,3.0
42,679,2.0
42,427,4.0
42,720,4.0
42,1049,3.0
42,196,5.0
42,161,4.0
42,103,3.0
42,121,4.0
42,834,1.0
42,443,3.0
42,195,5.0
42,77,5.0
42,433,2.0
42,469,4.0
43,539,3.0
43,274,5.0
43,49,4.0
43,393,4.0
43,302,4.0
43,315,4.0
43,418,4.0
43,202,5.0
43,168,4.0
43,321,3.0
43,597,3.0
43,568,4.0
43,286,4.0
43,275,4.0
43,482,4.0
43,226,3.0
43,411,3.0
43,222,4.0
43,408,5.0
43,501,4.0
43,588,4.0
43,277,1.0
43,137,4.0
43,118,4.0
43,79,4.0
43,1035,4.0
43,9,4.0
43,879,4.0
43,56,5.0
43,1054,3.0
43,181,4.0
43,421,3.0
43,17,3.0
43,1055,2.0
43,82,4.0
43,123,1.0
43,328,4.0
43,354,4.0
43,405,4.0
43,71,4.0
43,284,5.0
43,271,3.0
43,367,4.0
43,950,3.0
44,380,4.0
44,357,4.0
44,69,4.0
44,237,3.0
44,216,1.0
44,231,2.0
44,118,3.0
44,429,4.0
44,257,4.0
44,433,4.0
44,633,3.0
44,625,3.0
44,755,3.0
44,190,5.0
44,294,4.0
44,164,4.0
44,328,4.0
44,260,4.0
44,90,2.0
44,553,3.0
44,678,3.0
44,591,4.0
44,427,3.0
44,307,4.0
44,88,2.0
44,946,3.0
44,631,1.0
44,123,4.0
44,313,4.0
44,89,5.0
45,276,5.0
45,934,2.0
45,108,4.0
45,993,4.0
45,225,4.0
45,121,4.0
45,845,4.0
45,952,4.0
45,13,5.0
45,111,4.0
46,328,4.0
46,1024,5.0
46,538,3.0
46,100,4.0
46,313,5.0
47,323,2.0
47,327,4.0
47,874,3.0
47,303,4.0
47,268,4.0
48,433,3.0
48,357,5.0
48,187,5.0
48,195,5.0
48,511,5.0
48,524,3.0
48,519,3.0
48,170,4.0
48,1063,3.0
48,603,4.0
48,528,5.0
48,522,2.0
48,136,4.0
49,1083,2.0
49,1017,3.0
49,174,1.0
49,290,2.0
49,594,3.0
49,219,1.0
49,299,2.0
49,328,2.0
49,121,1.0
49,8,3.0
49,143,3.0
49,821,1.0
49,931,2.0
49,695,3.0
49,101,3.0
49,85,3.0
49,404,3.0
49,301,3.0
49,90,1.0
49,168,5.0
49,428,5.0
49,715,3.0
49,959,2.0
49,202,3.0
49,501,3.0
49,698,2.0
49,1074,2.0
49,100,4.0
49,346,4.0
49,82,1.0
49,1068,3.0
49,904,2.0
49,111,2.0
49,1072,1.0
49,475,4.0
49,102,2.0
49,147,1.0
49,462,2.0
49,179,5.0
49,49,2.0
49,878,2.0
49,455,1.0
49,1070,3.0
50,125,2.0
50,508,5.0
50,276,2.0
50,15,2.0
50,9,4.0
51,83,5.0
51,479,3.0
51,655,3.0
51,50,5.0
51,485,1.0
52,657,5.0
52,471,4.0
52,275,4.0
52,288,3.0
52,475,4.0
52,405,4.0
52,741,4.0
52,845,5.0
52,237,4.0
52,282,4.0
52,258,5.0
53,7,3.0
53,181,4.0
53,258,4.0
53,568,4.0
53,1087,4.0
53,100,5.0
54,597,2.0
54,100,5.0
54,325,3.0
54,273,4.0
54,237,4.0
54,117,5.0
54,7,4.0
54,257,4.0
54,268,5.0
54,291,1.0
54,1016,4.0
54,741,5.0
54,338,3.0
55,273,5.0
55,118,5.0
55,174,4.0
55,254,2.0
56,300,4.0
56,238,5.0
56,201,4.0
56,435,3.0
56,210,5.0
56,51,3.0
56,871,2.0
56,738,3.0
56,73,4.0
56,728,3.0
56,68,3.0
56,231,3.0
56,421,4.0
56,295,3.0
56,154,2.0
56,98,4.0
56,62,5.0
56,393,4.0
56,121,5.0
56,383,2.0
56,89,4.0
56,97,3.0
56,204,5.0
56,200,4.0
56,423,5.0
56,11,4.0
56,554,4.0
56,122,2.0
56,820,3.0
56,575,3.0
56,194,5.0
56,70,4.0
56,234,4.0
56,235,1.0
56,372,3.0
56,1074,3.0
56,158,3.0
57,930,2.0
57,1011,3.0
57,237,4.0
57,323,3.0
57,419,3.0
57,111,4.0
57,282,5.0
57,79,5.0
57,56,3.0
57,1001,1.0
57,15,4.0
57,1073,3.0
57,471,4.0
57,240,2.0
57,252,2.0
57,249,5.0
57,710,3.0
57,250,3.0
57,845,4.0
57,298,3.0
57,257,5.0
58,490,4.0
58,367,5.0
58,546,2.0
58,405,2.0
58,318,3.0
58,168,5.0
58,150,4.0
58,228,5.0
58,741,2.0
58,850,5.0
58,483,5.0
58,223,5.0
58,169,4.0
58,240,4.0
58,823,1.0
58,1098,4.0
58,257,5.0
58,1063,1.0
58,1012,4.0
58,209,5.0
58,151,3.0
58,652,5.0
58,496,2.0
58,462,4.0
58,238,5.0
58,8,4.0
58,120,2.0
58,127,4.0
58,45,5.0
58,463,3.0
58,640,5.0
59,402,4.0
59,519,4.0
59,58,4.0
59,392,2.0
59,1114,5.0
59,705,4.0
59,184,4.0
59,210,4.0
59,732,3.0
59,10,4.0
59,149,4.0
59,606,4.0
59,591,4.0
59,491,4.0
59,609,2.0
59,421,5.0
59,23,5.0
59,1109,3.0
59,926,1.0
59,713,5.0
59,702,5.0
59,1115,3.0
59,1113,4.0
59,127,5.0
59,618,4.0
59,436,5.0
59,54,4.0
59,133,3.0
59,562,4.0
59,503,4.0
59,173,5.0
59,89,5.0
59,4,4.0
59,71,3.0
59,277,4.0
59,143,1.0
59,662,3.0
59,79,5.0
59,385,4.0
59,488,3.0
59,51,5.0
59,59,5.0
59,602,2.0
59,123,3.0
59,670,4.0
59,664,4.0
59,230,4.0
59,434,4.0
59,975,4.0
59,595,3.0
59,710,3.0
59,644,4.0
59,183,5.0
59,313,5.0
59,161,3.0
59,774,2.0
59,1074,4.0
59,746,5.0
59,32,4.0
59,274,1.0
59,186,5.0
59,564,2.0
59,658,4.0
59,169,4.0
59,660,4.0
59,265,4.0
59,194,3.0
59,428,5.0
59,273,2.0
59,215,5.0
59,284,2.0
59,134,5.0
59,45,5.0
59,479,5.0
59,959,4.0
59,974,3.0
60,131,4.0
60,404,3.0
60,513,5.0
60,237,4.0
60,495,3.0
60,143,3.0
60,357,4.0
60,82,3.0
60,1125,4.0
60,419,3.0
60,378,4.0
60,523,4.0
60,420,4.0
60,842,4.0
60,490,4.0
60,21,3.0
60,684,4.0
60,592,4.0
60,491,4.0
60,502,4.0
60,434,5.0
60,175,5.0
60,60,5.0
60,61,4.0
60,275,4.0
60,12,4.0
60,799,4.0
60,210,4.0
60,195,4.0
60,835,4.0
60,443,4.0
60,507,4.0
60,153,3.0
60,135,5.0
60,183,5.0
60,517,4.0
60,138,2.0
60,8,3.0
60,699,4.0
60,366,4.0
60,479,5.0
60,128,3.0
61,258,4.0
61,333,3.0
61,294,2.0
61,331,2.0
62,774,1.0
62,55,5.0
62,1136,3.0
62,739,2.0
62,1129,5.0
62,952,3.0
62,82,4.0
62,215,3.0
62,172,5.0
62,521,5.0
62,1128,2.0
62,298,4.0
62,448,2.0
62,24,4.0
62,78,2.0
62,483,4.0
62,276,5.0
62,652,4.0
62,1130,4.0
62,1009,4.0
62,473,4.0
62,387,2.0
62,116,3.0
62,498,4.0
62,100,4.0
62,97,2.0
62,436,3.0
62,290,3.0
62,763,1.0
62,229,3.0
62,431,2.0
62,423,3.0
62,451,3.0
62,845,3.0
62,673,2.0
62,22,4.0
62,241,1.0
62,64,4.0
62,1073,4.0
62,69,4.0
62,508,4.0
62,921,2.0
62,433,5.0
62,328,3.0
62,127,4.0
62,168,5.0
63,828,1.0
63,325,2.0
63,276,4.0
63,924,3.0
63,952,3.0
63,242,3.0
63,741,3.0
63,288,3.0
63,1067,3.0
63,323,1.0
63,283,4.0
63,79,3.0
63,10,4.0
63,262,4.0
63,111,3.0
63,302,3.0
63,287,3.0
63,246,3.0
63,1012,3.0
64,258,3.0
64,121,2.0
64,111,4.0
64,1065,1.0
64,746,5.0
64,17,3.0
64,603,3.0
64,238,4.0
64,651,4.0
64,156,4.0
64,161,3.0
64,52,3.0
64,239,3.0
64,663,3.0
64,141,4.0
64,693,3.0
64,425,4.0
64,447,4.0
64,31,4.0
64,496,5.0
64,381,4.0
64,9,4.0
64,91,4.0
64,969,3.0
64,288,4.0
64,162,3.0
64,143,4.0
64,431,4.0
64,4,3.0
64,199,4.0
64,182,4.0
64,184,4.0
64,100,4.0
64,919,4.0
64,451,2.0
64,568,4.0
64,333,3.0
64,405,3.0
64,48,5.0
64,50,5.0
65,402,4.0
65,655,4.0
65,25,4.0
65,50,5.0
65,7,1.0
65,806,4.0
65,15,5.0
65,526,4.0
65,125,4.0
65,239,5.0
65,66,3.0
65,173,3.0
65,69,3.0
65,1041,3.0
65,191,4.0
65,88,4.0
66,284,3.0
66,280,4.0
66,508,4.0
66,741,4.0
66,405,3.0
66,117,3.0
66,742,5.0
66,763,4.0
67,24,4.0
67,1093,5.0
67,276,4.0
67,122,3.0
67,546,3.0
67,121,4.0
68,405,3.0
68,409,3.0
68,926,1.0
68,178,5.0
68,1028,4.0
68,471,3.0
68,9,4.0
69,129,3.0
69,197,5.0
69,1017,5.0
69,100,5.0
69,591,3.0
69,124,4.0
69,181,5.0
69,333,3.0
69,175,3.0
69,50,5.0
69,9,4.0
69,235,3.0
69,182,4.0
70,197,4.0
70,398,2.0
70,473,3.0
70,1145,3.0
70,431,3.0
70,193,4.0
70,472,3.0
70,217,4.0
70,383,2.0
70,15,3.0
70,507,4.0
70,559,3.0
70,404,4.0
70,79,4.0
70,208,4.0
70,28,4.0
70,568,3.0
70,993,3.0
70,94,3.0
70,546,2.0
70,214,3.0
70,95,4.0
70,229,3.0
70,151,3.0
70,597,3.0
70,538,2.0
71,52,4.0
71,289,2.0
71,181,3.0
71,175,4.0
71,357,5.0
71,56,5.0
71,135,4.0
71,744,4.0
72,770,4.0
72,135,4.0
72,38,3.0
72,642,4.0
72,520,5.0
72,12,5.0
72,402,4.0
72,215,4.0
72,195,5.0
72,161,5.0
72,204,4.0
72,48,4.0
72,82,3.0
72,5,4.0
72,380,1.0
72,188,4.0
72,2,3.0
72,197,5.0
72,118,3.0
72,518,4.0
72,649,4.0
72,382,4.0
72,212,5.0
72,222,1.0
72,528,4.0
72,170,3.0
72,1147,5.0
73,180,4.0
73,82,2.0
73,474,5.0
73,100,4.0
73,156,4.0
73,894,1.0
73,171,5.0
73,507,3.0
73,183,4.0
73,12,5.0
73,382,4.0
73,7,4.0
73,268,3.0
74,150,3.0
74,258,4.0
74,354,3.0
74,351,3.0
74,126,3.0
74,121,4.0
74,340,5.0
74,358,2.0
75,222,5.0
75,13,5.0
75,831,3.0
75,988,2.0
75,225,2.0
75,824,1.0
75,240,1.0
75,294,3.0
75,125,3.0
75,237,2.0
75,1151,2.0
75,100,5.0
75,1059,1.0
75,289,1.0
75,271,5.0
75,408,4.0
76,129,3.0
76,1154,5.0
76,769,1.0
76,385,2.0
76,175,4.0
76,513,5.0
76,197,5.0
76,582,3.0
76,960,3.0
76,293,4.0
76,203,4.0
76,1158,4.0
76,192,5.0
76,955,4.0
76,59,4.0
76,358,2.0
77,192,3.0
77,56,4.0
77,89,5.0
77,641,5.0
77,134,4.0
77,518,4.0
77,132,3.0
77,210,3.0
77,172,3.0
77,405,3.0
77,174,5.0
77,121,2.0
77,181,3.0
77,25,2.0
78,327,1.0
78,880,5.0
78,476,3.0
78,298,3.0
79,286,5.0
79,262,5.0
79,325,5.0
79,236,5.0
79,740,4.0
79,288,3.0
79,257,3.0
79,137,4.0
79,1022,5.0
79,275,4.0
79,333,2.0
80,531,4.0
80,269,3.0
80,699,3.0
80,215,5.0
80,260,1.0
80,58,4.0
81,284,3.0
81,118,2.0
81,318,5.0
81,124,3.0
81,210,4.0
81,595,4.0
81,411,2.0
81,289,3.0
81,410,4.0
81,1,4.0
81,456,1.0
81,111,3.0
82,1128,1.0
82,640,3.0
82,482,4.0
82,527,3.0
82,820,3.0
82,225,3.0
82,22,3.0
82,185,3.0
82,414,4.0
82,1163,2.0
82,216,4.0
82,140,3.0
82,435,5.0
82,1078,3.0
82,476,3.0
82,603,5.0
82,1134,2.0
82,458,1.0
82,50,5.0
82,175,4.0
82,170,4.0
82,3,2.0
82,409,1.0
82,511,3.0
82,168,5.0
82,240,1.0
82,539,3.0
82,582,4.0
82,208,3.0
82,289,1.0
82,430,5.0
82,411,3.0
82,740,2.0
82,418,4.0
83,255,5.0
83,781,4.0
83,663,5.0
83,274,4.0
83,407,1.0
83,88,5.0
83,117,5.0
83,768,4.0
83,204,5.0
83,631,2.0
83,1,4.0
83,50,3.0
83,356,4.0
83,22,5.0
83,127,4.0
83,623,4.0
83,63,4.0
83,300,3.0
83,25,2.0
83,1047,2.0
83,161,4.0
83,527,4.0
83,405,5.0
83,319,1.0
83,245,2.0
83,1035,4.0
83,568,4.0
83,196,5.0
83,338,4.0
83,15,4.0
83,584,4.0
84,1047,2.0
84,866,4.0
84,273,4.0
84,385,4.0
84,4,3.0
84,284,3.0
84,879,4.0
84,148,4.0
84,477,4.0
84,317,3.0
84,291,3.0
84,282,4.0
84,523,4.0
84,411,2.0
85,523,4.0
85,124,5.0
85,412,3.0
85,234,4.0
85,751,3.0
85,56,4.0
85,428,5.0
85,642,4.0
85,659,4.0
85,813,4.0
85,204,4.0
85,192,4.0
85,528,4.0
85,425,4.0
85,190,4.0
85,499,4.0
85,568,3.0
85,433,3.0
85,596,3.0
85,604,4.0
85,1167,3.0
85,157,3.0
