UserId,ItemId,Rating
387,619,1.0
301,684,3.0
194,790,1.0
514,10,4.0
802,444,4.0
322,654,5.0
758,28,4.0
179,682,5.0
7,396,4.0
660,771,2.0
901,864,5.0
399,307,3.0
363,66,4.0
188,930,4.0
244,71,4.0
91,357,5.0
694,506,4.0
934,435,4.0
790,739,4.0
893,405,5.0
864,951,3.0
929,172,4.0
293,133,3.0
632,56,3.0
707,1007,4.0
845,272,3.0
484,415,3.0
781,174,5.0
184,591,3.0
202,1,3.0
877,79,4.0
97,195,5.0
92,98,5.0
501,456,3.0
617,656,4.0
296,272,5.0
558,285,5.0
401,604,4.0
373,1110,4.0
932,515,4.0
796,112,4.0
672,1190,2.0
52,7,5.0
201,95,3.0
101,109,2.0
348,546,3.0
788,1248,3.0
428,754,4.0
268,241,3.0
151,125,4.0
174,950,3.0
666,529,5.0
881,561,4.0
749,133,4.0
486,106,1.0
807,205,3.0
862,282,5.0
146,271,3.0
705,181,5.0
307,71,5.0
13,831,3.0
307,200,3.0
880,276,4.0
83,298,4.0
500,1195,4.0
408,288,4.0
343,375,2.0
288,269,5.0
200,451,4.0
864,275,4.0
429,162,4.0
292,589,4.0
85,250,3.0
506,525,4.0
318,750,4.0
84,1040,3.0
774,181,3.0
663,1,4.0
897,928,5.0
399,302,4.0
374,411,3.0
567,1298,5.0
256,218,3.0
210,97,5.0
454,293,4.0
5,398,2.0
318,265,4.0
405,1184,1.0
943,121,3.0
891,978,4.0
312,435,4.0
234,47,2.0
843,191,3.0
52,845,5.0
417,211,4.0
622,202,4.0
847,926,1.0
82,109,1.0
18,430,4.0
279,16,4.0
304,259,1.0
118,641,5.0
712,220,5.0
833,523,3.0
95,65,4.0
603,230,4.0
151,514,4.0
725,294,3.0
255,443,1.0
171,906,3.0
736,248,4.0
739,187,4.0
851,412,2.0
871,510,3.0
805,167,3.0
507,841,5.0
848,1063,5.0
457,629,4.0
425,327,4.0
22,121,3.0
416,498,4.0
495,831,1.0
758,889,3.0
757,128,3.0
401,357,4.0
727,993,4.0
504,505,4.0
320,38,4.0
457,720,3.0
234,1048,3.0
272,98,4.0
869,242,2.0
271,709,3.0
586,39,4.0
272,178,5.0
450,187,5.0
181,20,1.0
151,301,4.0
70,507,4.0
267,17,4.0
7,485,5.0
189,238,5.0
664,516,5.0
236,210,2.0
218,294,2.0
181,251,1.0
604,98,2.0
94,946,3.0
899,209,5.0
234,770,4.0
1,61,4.0
823,143,4.0
314,73,4.0
561,539,1.0
18,179,4.0
868,567,1.0
449,224,4.0
210,684,3.0
435,164,2.0
537,1005,3.0
234,44,3.0
932,165,4.0
303,11,4.0
527,152,2.0
757,258,5.0
473,256,4.0
324,340,5.0
889,97,3.0
416,164,5.0
313,258,3.0
760,748,4.0
83,117,5.0
733,1,2.0
201,234,5.0
325,143,1.0
106,69,4.0
307,50,5.0
409,48,2.0
923,1001,1.0
698,275,4.0
773,188,3.0
655,187,5.0
827,302,4.0
591,235,3.0
112,333,4.0
592,985,4.0
192,813,4.0
650,219,3.0
624,879,3.0
430,98,5.0
561,31,2.0
567,100,1.0
251,742,5.0
293,686,3.0
13,429,5.0
640,952,4.0
588,395,4.0
774,523,2.0
246,477,4.0
813,294,1.0
519,908,5.0
646,683,3.0
537,303,4.0
487,568,4.0
181,129,2.0
846,42,5.0
629,194,5.0
582,841,2.0
788,153,3.0
659,77,4.0
102,144,3.0
440,243,1.0
896,225,1.0
391,197,5.0
642,732,4.0
344,129,4.0
653,492,4.0
378,215,4.0
682,659,1.0
311,951,3.0
327,333,2.0
162,474,3.0
664,22,2.0
90,170,5.0
174,662,5.0
94,135,4.0
276,139,4.0
290,181,5.0
254,871,2.0
128,118,5.0
627,586,3.0
805,476,1.0
326,1231,3.0
738,222,4.0
374,228,5.0
622,674,2.0
147,750,5.0
586,655,4.0
536,141,4.0
110,173,1.0
844,95,4.0
268,184,4.0
435,568,2.0
201,182,4.0
62,68,1.0
197,779,2.0
287,9,5.0
134,301,2.0
897,273,3.0
308,559,4.0
776,439,1.0
566,122,2.0
916,685,2.0
267,147,3.0
751,596,4.0
924,632,4.0
749,423,4.0
113,742,3.0
758,1052,5.0
838,204,4.0
351,750,5.0
659,66,4.0
454,496,4.0
637,1344,4.0
452,588,3.0
94,1110,4.0
311,181,4.0
430,117,3.0
450,230,4.0
416,395,2.0
693,56,4.0
533,103,3.0
71,462,5.0
265,50,2.0
671,576,5.0
435,729,2.0
682,687,2.0
336,780,3.0
634,690,3.0
5,392,2.0
378,176,4.0
254,624,2.0
58,124,5.0
48,286,3.0
527,286,2.0
207,208,4.0
664,319,4.0
514,1,5.0
766,89,4.0
347,210,4.0
347,369,4.0
90,433,3.0
676,328,5.0
246,741,5.0
709,1059,5.0
537,746,3.0
298,333,5.0
502,271,5.0
437,179,4.0
840,172,3.0
393,380,2.0
804,529,4.0
899,69,3.0
905,258,3.0
563,476,3.0
711,22,4.0
886,282,3.0
510,289,2.0
13,773,1.0
399,591,3.0
943,173,5.0
271,462,4.0
527,628,3.0
894,198,4.0
270,471,5.0
84,466,4.0
280,729,2.0
846,1050,4.0
648,176,4.0
100,887,2.0
85,1113,2.0
453,227,3.0
749,239,4.0
326,237,2.0
195,55,4.0
838,1115,4.0
524,393,3.0
21,874,2.0
417,25,2.0
918,45,4.0
302,258,3.0
650,1035,2.0
826,190,3.0
624,123,3.0
458,275,5.0
321,133,5.0
863,908,1.0
459,259,4.0
457,227,4.0
298,474,4.0
299,211,4.0
178,50,5.0
774,215,3.0
859,476,5.0
627,232,3.0
920,288,3.0
213,474,2.0
640,202,5.0
669,647,5.0
622,94,2.0
95,747,5.0
102,810,2.0
727,209,3.0
178,193,4.0
884,70,4.0
534,151,4.0
297,25,4.0
871,751,4.0
650,25,3.0
833,943,4.0
327,72,2.0
328,692,4.0
936,1279,3.0
734,56,1.0
682,470,5.0
417,831,2.0
280,544,4.0
334,1108,4.0
349,284,5.0
648,281,3.0
927,820,4.0
861,305,4.0
453,451,2.0
936,127,5.0
799,319,4.0
637,328,4.0
554,732,4.0
256,538,5.0
234,237,3.0
780,187,5.0
280,94,2.0
268,597,2.0
881,53,2.0
253,79,5.0
706,148,4.0
712,949,4.0
318,393,5.0
478,604,3.0
787,306,3.0
78,237,5.0
405,447,4.0
93,866,2.0
668,752,4.0
275,98,4.0
103,300,3.0
526,879,3.0
293,85,3.0
766,602,4.0
155,872,3.0
429,180,5.0
311,519,3.0
722,294,2.0
537,489,3.0
486,718,3.0
326,56,2.0
291,1028,3.0
561,205,3.0
87,9,4.0
310,304,5.0
919,1073,4.0
409,530,4.0
151,1070,4.0
268,88,2.0
423,328,1.0
15,257,4.0
863,330,2.0
47,322,2.0
435,392,3.0
747,997,3.0
922,1157,2.0
267,597,3.0
202,318,1.0
361,150,2.0
881,25,3.0
936,410,3.0
256,595,4.0
532,230,5.0
6,15,3.0
354,953,3.0
316,19,5.0
493,172,5.0
663,895,4.0
59,50,5.0
438,255,4.0
181,264,2.0
435,427,3.0
766,172,3.0
923,9,4.0
334,1008,4.0
650,527,3.0
886,5,3.0
880,110,3.0
186,540,4.0
303,50,5.0
889,1048,3.0
82,412,1.0
641,338,3.0
268,129,2.0
751,323,1.0
524,94,2.0
221,346,5.0
552,222,4.0
87,229,4.0
416,86,1.0
47,323,2.0
284,345,4.0
204,258,2.0
826,183,5.0
681,288,1.0
378,216,4.0
271,28,5.0
798,1540,4.0
712,140,4.0
804,480,5.0
130,29,3.0
718,756,5.0
655,1549,2.0
496,172,5.0
658,1101,4.0
429,153,4.0
491,100,5.0
177,217,3.0
276,421,4.0
727,1042,2.0
777,286,2.0
536,386,4.0
197,265,5.0
927,230,5.0
591,79,4.0
927,222,5.0
192,127,4.0
145,933,1.0
868,501,3.0
234,223,3.0
757,651,4.0
837,596,3.0
360,251,5.0
790,687,1.0
326,419,3.0
284,302,4.0
15,934,4.0
774,29,1.0
757,561,2.0
307,24,4.0
315,382,4.0
849,234,5.0
157,740,2.0
407,316,4.0
269,1397,4.0
90,855,5.0
141,292,1.0
637,121,4.0
599,1277,4.0
664,98,4.0
188,1041,3.0
502,895,4.0
479,526,4.0
363,204,2.0
334,69,1.0
788,983,3.0
405,524,1.0
181,977,1.0
271,121,2.0
705,1544,4.0
427,304,4.0
200,243,3.0
271,12,4.0
130,1248,3.0
397,751,3.0
151,1044,2.0
308,856,4.0
405,227,1.0
682,25,4.0
435,264,3.0
200,743,3.0
429,808,3.0
622,56,5.0
7,429,5.0
130,342,3.0
315,194,4.0
345,15,4.0
922,72,4.0
144,760,2.0
479,58,4.0
305,483,5.0
919,660,4.0
838,408,4.0
405,789,1.0
939,298,5.0
916,593,4.0
345,919,2.0
326,239,3.0
877,170,5.0
180,716,1.0
62,302,3.0
49,1069,3.0
436,143,2.0
385,195,1.0
87,232,3.0
5,169,5.0
648,391,3.0
121,631,4.0
323,238,4.0
806,403,4.0
716,105,2.0
788,82,3.0
753,172,3.0
634,124,3.0
130,62,4.0
199,269,5.0
290,1047,4.0
943,186,5.0
308,778,3.0
637,410,2.0
213,447,4.0
181,1245,1.0
815,2,3.0
64,693,3.0
479,304,4.0
936,272,4.0
788,53,1.0
58,210,4.0
823,161,3.0
892,134,5.0
776,164,3.0
405,996,1.0
381,485,4.0
929,89,5.0
458,597,3.0
387,204,2.0
788,630,2.0
145,88,5.0
532,480,5.0
833,1210,1.0
551,88,4.0
405,972,1.0
537,179,4.0
655,1068,3.0
933,597,1.0
788,4,3.0
17,126,4.0
924,216,4.0
416,158,3.0
749,72,3.0
24,249,4.0
848,443,5.0
646,682,3.0
690,636,4.0
555,405,4.0
276,1052,2.0
214,253,5.0
354,344,5.0
122,180,5.0
327,559,2.0
303,151,5.0
664,302,4.0
387,418,3.0
59,123,3.0
387,470,3.0
828,331,4.0
707,811,4.0
847,1031,2.0
116,640,3.0
325,132,3.0
271,477,3.0
473,293,4.0
778,143,1.0
411,194,5.0
660,252,2.0
396,222,5.0
264,844,1.0
355,1392,4.0
445,246,1.0
863,307,5.0
754,291,4.0
699,825,3.0
18,131,4.0
296,9,4.0
753,22,4.0
60,180,4.0
711,202,4.0
882,7,4.0
900,1028,2.0
385,675,5.0
418,300,3.0
872,284,3.0
125,194,5.0
882,82,5.0
686,135,5.0
248,475,5.0
118,421,4.0
194,12,5.0
496,87,5.0
379,523,4.0
667,23,3.0
625,208,3.0
506,137,2.0
646,315,4.0
411,181,5.0
648,364,5.0
406,215,3.0
931,14,4.0
311,588,4.0
456,578,2.0
298,284,4.0
161,276,5.0
189,207,5.0
923,294,4.0
210,188,3.0
312,855,5.0
562,148,5.0
326,423,3.0
484,274,4.0
767,615,4.0
708,508,4.0
653,38,3.0
686,176,3.0
697,336,3.0
279,32,3.0
850,88,5.0
416,134,4.0
61,342,2.0
668,271,4.0
405,1029,1.0
177,268,3.0
358,863,5.0
433,435,4.0
327,273,2.0
780,183,2.0
694,632,4.0
92,370,1.0
872,272,4.0
762,1662,1.0
719,410,1.0
447,31,4.0
109,288,5.0
605,14,5.0
798,1544,3.0
894,1379,4.0
275,930,3.0
921,237,3.0
450,692,4.0
158,10,4.0
516,474,5.0
537,699,4.0
42,196,5.0
749,449,3.0
319,302,4.0
82,411,3.0
413,321,3.0
721,678,3.0
541,588,4.0
474,436,3.0
618,28,4.0
500,358,4.0
896,235,1.0
72,402,4.0
577,720,4.0
476,746,3.0
500,276,5.0
176,150,4.0
867,300,2.0
135,802,2.0
62,739,2.0
696,427,5.0
133,245,3.0
479,732,4.0
271,580,2.0
880,577,3.0
79,937,2.0
851,760,4.0
613,279,4.0
642,125,4.0
393,977,4.0
223,284,2.0
423,898,4.0
276,915,4.0
201,511,3.0
894,875,3.0
894,462,4.0
90,505,5.0
311,648,4.0
151,972,4.0
165,270,4.0
645,650,5.0
851,272,5.0
887,1063,1.0
184,458,3.0
366,573,5.0
756,91,3.0
437,1148,4.0
126,262,4.0
683,303,3.0
806,56,5.0
270,173,5.0
735,304,4.0
610,185,5.0
225,172,5.0
148,596,5.0
758,737,3.0
907,1119,5.0
933,577,1.0
606,156,4.0
444,307,3.0
507,298,5.0
255,455,2.0
804,647,5.0
416,934,2.0
643,5,3.0
495,55,2.0
343,48,3.0
605,117,2.0
426,651,4.0
349,9,4.0
466,1607,5.0
463,1197,4.0
786,230,4.0
297,678,3.0
327,31,2.0
938,1016,3.0
489,302,5.0
417,69,3.0
200,358,5.0
92,219,4.0
715,101,3.0
896,751,4.0
11,430,3.0
903,651,5.0
463,539,1.0
122,1119,3.0
687,268,5.0
193,182,4.0
239,210,4.0
178,172,4.0
291,367,4.0
416,1035,3.0
897,609,5.0
843,210,3.0
528,258,4.0
882,566,4.0
18,381,4.0
663,985,3.0
749,226,4.0
843,98,3.0
660,515,2.0
548,98,5.0
805,331,4.0
332,249,3.0
358,511,2.0
42,219,1.0
806,879,3.0
664,655,3.0
680,515,4.0
593,846,2.0
450,765,3.0
598,343,2.0
184,79,3.0
308,429,4.0
92,233,3.0
683,315,4.0
417,171,3.0
851,144,5.0
798,748,5.0
370,285,3.0
640,184,5.0
809,302,5.0
128,418,4.0
681,1176,4.0
842,302,5.0
921,328,5.0
213,685,3.0
549,748,4.0
932,570,4.0
751,1101,1.0
802,358,3.0
937,9,5.0
217,147,3.0
493,182,5.0
554,218,4.0
79,1161,2.0
62,421,5.0
932,434,5.0
681,990,4.0
43,931,1.0
524,530,4.0
268,395,2.0
311,230,5.0
552,471,3.0
901,322,4.0
855,510,4.0
21,978,1.0
499,486,3.0
880,249,4.0
295,740,4.0
928,333,3.0
109,53,4.0
311,183,5.0
405,1104,1.0
233,117,3.0
758,653,3.0
545,199,4.0
125,399,3.0
167,554,1.0
406,727,3.0
64,603,3.0
62,237,3.0
94,219,4.0
214,522,4.0
880,930,2.0
59,54,4.0
659,578,3.0
683,289,4.0
768,117,4.0
655,761,2.0
854,619,2.0
119,412,4.0
62,474,4.0
831,271,2.0
157,410,4.0
671,56,1.0
473,813,3.0
545,820,3.0
463,25,3.0
268,92,4.0
713,286,3.0
467,762,3.0
773,42,3.0
716,293,4.0
489,1612,5.0
450,182,5.0
450,382,3.0
609,319,1.0
224,276,3.0
650,380,2.0
613,318,5.0
867,529,5.0
292,525,5.0
716,193,5.0
60,166,4.0
378,1135,2.0
173,321,4.0
535,198,4.0
478,276,5.0
774,692,1.0
144,48,5.0
606,175,4.0
345,197,4.0
615,194,5.0
308,87,4.0
393,228,3.0
194,274,2.0
122,70,5.0
157,268,5.0
119,87,5.0
680,1089,2.0
293,632,3.0
721,435,4.0
447,981,2.0
32,249,4.0
200,609,3.0
201,1135,5.0
2,298,3.0
639,792,2.0
710,504,4.0
12,684,5.0
201,582,5.0
889,847,4.0
406,1101,4.0
393,215,4.0
26,369,2.0
276,665,3.0
143,315,4.0
325,95,2.0
804,213,3.0
887,143,5.0
34,292,5.0
288,237,4.0
836,611,5.0
807,1084,4.0
435,862,1.0
158,89,5.0
747,1203,5.0
660,97,3.0
168,118,4.0
506,418,4.0
465,216,3.0
790,240,3.0
528,657,5.0
336,56,4.0
330,31,5.0
336,63,2.0
445,1051,1.0
118,184,5.0
233,129,3.0
889,762,3.0
160,430,5.0
347,468,2.0
602,880,4.0
503,503,3.0
715,231,3.0
775,333,4.0
727,7,2.0
804,451,2.0
276,173,5.0
847,225,1.0
643,262,3.0
410,311,3.0
82,228,3.0
254,143,4.0
87,87,4.0
32,628,4.0
344,845,3.0
474,172,5.0
474,195,5.0
69,7,5.0
69,1134,5.0
943,732,4.0
843,590,3.0
318,167,4.0
683,354,3.0
727,403,4.0
325,208,3.0
840,174,4.0
216,416,3.0
868,65,2.0
303,38,1.0
532,132,5.0
748,8,4.0
279,175,5.0
848,173,5.0
747,286,4.0
916,89,5.0
749,393,5.0
604,447,4.0
588,692,4.0
796,204,5.0
261,300,5.0
938,118,5.0
225,510,5.0
679,531,4.0
782,894,2.0
700,50,5.0
537,479,4.0
747,269,4.0
903,60,4.0
343,134,5.0
894,334,3.0
670,651,4.0
423,299,3.0
43,8,4.0
579,83,5.0
763,127,4.0
630,325,3.0
145,925,4.0
848,121,4.0
72,45,5.0
747,500,4.0
79,763,5.0
514,79,4.0
435,825,3.0
92,433,5.0
341,881,5.0
851,1143,5.0
901,321,1.0
643,483,4.0
567,60,5.0
409,216,4.0
391,659,4.0
359,273,4.0
231,866,3.0
186,880,3.0
298,485,3.0
166,294,3.0
247,736,5.0
415,483,5.0
327,4,4.0
758,7,5.0
286,1265,5.0
389,657,5.0
882,660,3.0
934,663,5.0
666,23,4.0
933,559,2.0
342,558,5.0
208,194,5.0
545,550,3.0
854,488,4.0
764,633,5.0
696,285,4.0
872,905,4.0
234,646,3.0
417,597,3.0
272,204,4.0
416,840,4.0
770,25,5.0
331,306,5.0
387,429,3.0
160,302,5.0
472,181,5.0
13,891,1.0
164,405,5.0
85,161,4.0
455,475,4.0
235,87,4.0
551,80,1.0
181,137,2.0
606,969,5.0
95,651,5.0
671,1303,3.0
52,588,4.0
497,748,4.0
185,223,4.0
178,465,3.0
815,183,5.0
115,22,3.0
406,294,3.0
621,755,3.0
666,651,5.0
210,484,4.0
279,1490,4.0
683,62,4.0
435,1133,2.0
174,395,1.0
874,289,4.0
805,108,3.0
58,135,4.0
642,542,5.0
174,239,4.0
545,444,3.0
630,127,2.0
927,99,2.0
807,22,5.0
52,742,4.0
178,200,3.0
438,118,4.0
693,582,2.0
105,751,2.0
864,204,5.0
385,1131,3.0
479,356,3.0
894,212,5.0
370,323,2.0
123,132,3.0
144,31,3.0
562,194,5.0
653,585,2.0
608,1172,5.0
246,100,4.0
932,1149,4.0
629,332,4.0
349,237,2.0
378,54,4.0
409,115,2.0
318,186,5.0
478,64,5.0
693,118,2.0
346,550,4.0
181,259,1.0
896,426,2.0
551,583,3.0
347,77,5.0
194,951,3.0
109,125,5.0
595,3,4.0
399,246,3.0
136,515,5.0
536,63,4.0
790,38,2.0
788,286,5.0
682,1217,3.0
887,697,1.0
805,317,4.0
301,157,2.0
276,288,4.0
293,248,3.0
367,179,5.0
396,751,3.0
130,183,5.0
618,136,3.0
308,472,2.0
429,63,2.0
288,340,5.0
643,231,2.0
164,125,5.0
174,99,3.0
693,662,4.0
171,315,4.0
767,524,5.0
606,1190,3.0
85,357,4.0
921,87,2.0
505,71,4.0
114,172,5.0
335,300,5.0
494,65,5.0
493,288,4.0
570,268,3.0
25,265,4.0
393,82,4.0
774,233,2.0
59,468,3.0
666,514,4.0
7,610,5.0
725,321,2.0
534,1215,3.0
7,617,5.0
339,180,5.0
201,93,5.0
104,1115,4.0
336,999,2.0
535,517,4.0
405,1359,1.0
417,367,2.0
641,285,5.0
717,106,4.0
60,162,4.0
110,540,3.0
504,537,3.0
665,1315,4.0
318,1204,2.0
352,174,5.0
535,182,3.0
537,953,3.0
902,483,4.0
405,1557,1.0
411,709,5.0
360,210,4.0
70,450,1.0
602,358,4.0
735,117,3.0
264,168,5.0
621,173,4.0
853,340,1.0
320,185,4.0
406,48,5.0
181,1284,1.0
216,12,5.0
747,625,3.0
271,187,5.0
747,524,5.0
759,222,5.0
401,197,4.0
941,7,4.0
393,507,2.0
293,238,4.0
543,265,4.0
15,50,5.0
545,423,4.0
534,282,5.0
575,215,3.0
116,879,2.0
727,161,4.0
530,328,4.0
279,114,5.0
357,287,4.0
464,288,4.0
326,507,2.0
892,385,3.0
606,628,4.0
551,944,2.0
517,258,5.0
382,137,2.0
624,824,2.0
318,732,5.0
13,435,5.0
796,831,2.0
656,689,2.0
388,628,4.0
593,655,3.0
868,200,3.0
467,288,4.0
393,318,3.0
884,509,4.0
200,429,5.0
406,633,5.0
94,469,4.0
251,144,5.0
90,59,5.0
537,543,5.0
499,275,3.0
363,212,1.0
559,56,3.0
54,1088,3.0
938,181,5.0
184,117,2.0
892,659,4.0
58,171,5.0
276,217,4.0
849,928,5.0
125,163,5.0
892,837,5.0
244,17,2.0
227,1068,4.0
327,634,5.0
161,929,1.0
174,15,5.0
478,684,4.0
112,315,5.0
682,1228,1.0
650,179,2.0
238,300,4.0
752,347,4.0
567,646,5.0
79,257,3.0
334,603,5.0
772,313,5.0
709,229,2.0
379,1206,2.0
13,722,3.0
537,111,3.0
328,216,3.0
699,127,3.0
390,1296,2.0
664,194,4.0
92,154,4.0
462,682,5.0
562,385,2.0
38,67,4.0
545,94,3.0
254,71,3.0
644,323,4.0
815,153,4.0
378,287,2.0
854,544,3.0
543,462,4.0
745,204,3.0
497,679,3.0
547,258,4.0
374,1048,3.0
711,172,5.0
716,185,5.0
293,856,3.0
661,272,4.0
894,472,3.0
279,235,3.0
193,1132,3.0
13,272,4.0
246,570,1.0
592,457,1.0
655,79,5.0
904,747,4.0
851,1245,4.0
747,262,5.0
445,1067,1.0
659,526,5.0
488,323,1.0
279,198,3.0
97,186,3.0
568,435,2.0
846,289,4.0
933,546,2.0
493,833,2.0
303,507,5.0
389,154,3.0
561,566,3.0
618,273,4.0
551,833,3.0
305,1512,3.0
637,1011,1.0
376,274,3.0
706,273,3.0
796,174,5.0
527,60,4.0
653,229,3.0
330,193,5.0
180,1119,3.0
318,659,4.0
389,58,4.0
317,322,3.0
786,228,4.0
185,28,5.0
396,148,4.0
881,1066,3.0
497,163,2.0
145,202,4.0
405,1479,1.0
683,346,4.0
303,953,3.0
487,385,4.0
234,40,2.0
936,1097,5.0
189,1005,4.0
82,820,3.0
911,451,2.0
262,418,3.0
68,471,3.0
633,958,3.0
538,127,5.0
765,170,5.0
466,294,3.0
186,333,3.0
7,28,5.0
379,1075,3.0
482,298,4.0
310,116,5.0
221,384,3.0
279,1035,3.0
280,780,4.0
338,382,5.0
97,174,4.0
345,479,4.0
1,181,5.0
653,451,2.0
897,389,3.0
435,250,4.0
694,195,4.0
377,56,4.0
808,333,4.0
556,209,5.0
159,118,4.0
454,100,4.0
148,70,5.0
26,276,4.0
599,319,2.0
95,207,5.0
416,124,4.0
497,1157,2.0
10,286,4.0
690,90,1.0
27,9,4.0
922,385,3.0
880,794,4.0
279,273,2.0
263,97,4.0
911,208,4.0
861,582,2.0
932,1205,5.0
562,234,5.0
152,117,4.0
239,753,5.0
429,1109,2.0
454,520,4.0
479,1,5.0
840,45,4.0
7,554,3.0
23,194,4.0
586,76,5.0
436,441,3.0
659,316,4.0
1,229,4.0
