UserId,ItemId,Rating
21,370,1.0
21,670,3.0
21,975,3.0
21,563,2.0
21,930,1.0
21,185,5.0
21,974,3.0
21,637,4.0
21,121,1.0
21,15,4.0
21,408,5.0
21,619,2.0
21,878,2.0
21,438,1.0
22,636,3.0
22,456,1.0
22,692,4.0
22,228,4.0
22,290,5.0
22,376,3.0
22,948,1.0
22,683,1.0
22,4,5.0
22,105,1.0
22,181,5.0
22,21,4.0
22,996,1.0
22,2,2.0
22,510,5.0
22,168,5.0
22,386,3.0
22,511,4.0
22,358,5.0
22,523,5.0
22,731,3.0
22,110,1.0
22,554,1.0
22,550,5.0
22,566,3.0
22,258,5.0
23,153,4.0
23,549,3.0
23,228,4.0
23,83,4.0
23,433,5.0
23,203,4.0
23,483,4.0
23,134,4.0
23,367,4.0
23,162,3.0
23,705,4.0
23,597,3.0
23,188,3.0
23,230,4.0
23,421,5.0
23,419,3.0
23,526,3.0
23,82,3.0
23,234,2.0
23,19,4.0
23,323,2.0
23,662,3.0
23,161,2.0
23,408,5.0
23,1004,3.0
23,1005,3.0
23,89,5.0
23,191,3.0
23,91,4.0
23,679,3.0
24,127,5.0
24,64,5.0
24,729,5.0
24,742,4.0
24,402,4.0
24,421,5.0
24,129,3.0
24,289,3.0
24,117,4.0
24,223,5.0
24,69,5.0
24,11,5.0
24,55,5.0
24,427,5.0
25,1,5.0
25,463,4.0
25,204,5.0
25,357,4.0
25,427,4.0
25,189,5.0
25,133,3.0
25,25,5.0
25,98,5.0
25,141,4.0
25,228,4.0
25,968,4.0
25,114,5.0
25,474,4.0
25,197,3.0
25,208,4.0
26,269,4.0
26,13,3.0
26,471,2.0
26,930,2.0
26,333,3.0
26,117,3.0
26,760,1.0
26,313,5.0
26,293,3.0
26,748,1.0
26,25,3.0
26,831,2.0
26,742,3.0
26,15,4.0
26,316,3.0
26,284,3.0
26,150,3.0
26,1009,2.0
26,322,3.0
26,1013,1.0
26,235,2.0
27,508,3.0
27,596,2.0
27,978,2.0
27,925,3.0
27,121,4.0
28,184,4.0
28,70,4.0
28,448,4.0
28,201,3.0
28,423,2.0
28,218,3.0
28,229,2.0
28,173,3.0
28,429,5.0
28,436,5.0
28,234,4.0
28,859,3.0
28,450,1.0
28,443,4.0
28,646,4.0
28,98,5.0
29,269,4.0
29,1019,4.0
29,326,2.0
29,189,4.0
29,678,3.0
29,180,4.0
29,689,2.0
30,315,4.0
30,539,3.0
30,1007,5.0
30,688,3.0
30,873,1.0
30,257,4.0
30,252,3.0
30,161,4.0
30,678,2.0
31,192,4.0
31,321,4.0
31,79,2.0
31,811,4.0
31,306,3.0
31,611,4.0
31,705,5.0
32,294,3.0
32,276,4.0
32,246,4.0
32,1023,3.0
32,298,5.0
32,742,3.0
32,268,5.0
32,591,3.0
33,682,4.0
33,307,3.0
33,333,4.0
33,328,4.0
33,313,5.0
34,242,5.0
34,329,5.0
34,690,4.0
34,299,5.0
35,328,3.0
35,1025,3.0
35,261,3.0
35,242,2.0
35,680,4.0
36,748,4.0
36,269,3.0
36,307,4.0
36,882,5.0
37,50,5.0
37,685,3.0
37,841,3.0
37,79,4.0
37,1027,3.0
37,665,3.0
37,118,2.0
37,405,4.0
37,825,2.0
37,231,2.0
37,183,4.0
38,452,5.0
38,1030,5.0
38,94,5.0
38,1028,5.0
38,328,4.0
38,1014,5.0
38,616,3.0
38,35,5.0
38,1033,5.0
38,501,5.0
38,717,1.0
38,445,2.0
38,637,2.0
38,679,5.0
38,88,5.0
38,1,5.0
38,465,5.0
38,79,3.0
38,78,5.0
38,404,5.0
38,211,1.0
38,225,5.0
38,326,5.0
38,161,5.0
39,352,5.0
39,347,4.0
39,258,4.0
39,345,3.0
40,310,3.0
40,302,3.0
40,345,4.0
40,750,3.0
40,321,4.0
40,358,3.0
40,271,2.0
41,170,4.0
41,1039,3.0
41,98,4.0
41,969,4.0
41,216,3.0
41,168,5.0
41,96,4.0
41,516,5.0
41,58,3.0
41,313,3.0
42,603,4.0
42,63,4.0
42,95,5.0
42,627,2.0
42,151,4.0
42,679,2.0
42,1046,3.0
42,934,4.0
42,143,4.0
42,428,3.0
42,746,3.0
42,1,5.0
42,141,3.0
42,523,5.0
42,606,3.0
42,785,4.0
42,161,4.0
42,118,4.0
42,227,4.0
42,826,3.0
42,471,4.0
42,168,3.0
42,1042,3.0
42,403,3.0
42,405,4.0
42,273,3.0
42,413,1.0
42,183,4.0
42,135,4.0
42,1043,2.0
42,38,3.0
42,451,2.0
42,132,5.0
42,181,5.0
42,941,4.0
42,1047,4.0
42,203,4.0
43,553,4.0
43,175,2.0
43,568,4.0
43,1023,3.0
43,280,3.0
43,879,4.0
43,131,3.0
43,496,5.0
43,168,4.0
43,382,5.0
43,252,4.0
43,944,2.0
43,285,4.0
43,418,4.0
43,421,3.0
43,12,5.0
43,347,3.0
43,286,4.0
43,473,3.0
43,216,5.0
43,82,4.0
43,402,4.0
43,3,2.0
43,174,4.0
43,939,3.0
43,4,4.0
43,237,4.0
43,137,4.0
43,724,4.0
43,785,3.0
43,274,5.0
43,208,5.0
43,272,5.0
43,516,5.0
43,479,4.0
43,581,3.0
43,501,4.0
43,86,4.0
43,866,4.0
43,969,5.0
43,294,5.0
43,781,3.0
43,215,5.0
43,196,4.0
44,520,5.0
44,185,4.0
44,88,2.0
44,174,5.0
44,81,4.0
44,429,4.0
44,665,1.0
44,260,4.0
44,328,4.0
44,144,4.0
44,202,4.0
44,147,4.0
44,153,4.0
44,737,1.0
44,257,4.0
44,317,4.0
44,427,3.0
44,159,3.0
44,194,5.0
44,99,4.0
44,294,4.0
44,82,4.0
44,69,4.0
44,21,2.0
44,172,4.0
44,755,3.0
44,175,4.0
44,5,4.0
44,211,4.0
44,523,4.0
45,151,2.0
45,127,5.0
45,926,3.0
45,476,3.0
45,596,3.0
45,282,4.0
45,742,4.0
45,597,3.0
45,1001,3.0
45,472,3.0
46,7,4.0
46,690,5.0
46,151,4.0
46,333,5.0
46,288,2.0
47,258,4.0
47,995,3.0
47,306,4.0
47,340,5.0
47,292,4.0
48,609,4.0
48,1065,2.0
48,308,5.0
48,357,5.0
48,1064,4.0
48,210,3.0
48,523,5.0
48,656,4.0
48,215,4.0
48,647,4.0
48,269,1.0
48,71,3.0
48,690,4.0
49,1082,3.0
49,931,2.0
49,42,4.0
49,358,1.0
49,100,4.0
49,1017,3.0
49,627,2.0
49,8,3.0
49,546,1.0
49,508,3.0
49,531,3.0
49,39,2.0
49,328,2.0
49,702,3.0
49,287,4.0
49,98,4.0
49,695,3.0
49,725,2.0
49,732,3.0
49,1072,1.0
49,11,3.0
49,1067,3.0
49,182,3.0
49,13,3.0
49,225,2.0
49,268,3.0
49,959,2.0
49,117,1.0
49,1079,1.0
49,904,2.0
49,477,2.0
49,385,1.0
49,1009,3.0
49,1083,2.0
49,4,2.0
49,168,5.0
49,1071,3.0
49,3,3.0
49,396,4.0
49,93,5.0
49,77,1.0
49,386,4.0
49,557,3.0
50,319,5.0
50,823,3.0
50,123,4.0
50,253,5.0
50,286,2.0
51,210,4.0
51,148,3.0
51,603,3.0
51,132,4.0
51,496,4.0
52,126,5.0
52,498,5.0
52,285,5.0
52,116,4.0
52,25,5.0
52,204,4.0
52,19,5.0
52,463,5.0
52,151,5.0
52,1011,4.0
52,748,4.0
53,250,2.0
53,121,4.0
53,24,3.0
53,199,5.0
53,174,5.0
53,228,3.0
54,106,3.0
54,272,5.0
54,298,4.0
54,340,4.0
54,313,4.0
54,930,1.0
54,260,4.0
54,240,4.0
54,475,5.0
54,24,1.0
54,411,5.0
54,118,4.0
54,685,3.0
55,56,4.0
55,405,1.0
55,1089,1.0
55,678,3.0
56,585,3.0
56,90,2.0
56,728,3.0
56,778,4.0
56,144,5.0
56,200,4.0
56,62,5.0
56,173,4.0
56,63,3.0
56,202,4.0
56,1090,3.0
56,151,4.0
56,238,5.0
56,443,4.0
56,68,3.0
56,568,4.0
56,820,3.0
56,735,2.0
56,373,4.0
56,50,5.0
56,67,2.0
56,193,5.0
56,399,4.0
56,121,5.0
56,368,3.0
56,385,4.0
56,77,3.0
56,216,4.0
56,53,3.0
56,98,4.0
56,265,4.0
56,179,3.0
56,441,4.0
56,559,4.0
56,1028,4.0
56,403,4.0
56,42,4.0
57,250,3.0
57,151,3.0
57,168,3.0
57,419,3.0
57,248,5.0
57,1093,3.0
57,845,4.0
57,405,4.0
57,117,4.0
57,1096,3.0
57,28,4.0
57,833,4.0
57,1011,3.0
57,756,3.0
57,271,3.0
57,194,4.0
57,844,2.0
57,264,2.0
57,7,4.0
57,195,3.0
57,760,2.0
58,684,4.0
58,248,4.0
58,182,4.0
58,8,4.0
58,222,4.0
58,514,5.0
58,741,2.0
58,405,2.0
58,1012,4.0
58,238,5.0
58,249,4.0
58,1106,4.0
58,311,4.0
58,663,2.0
58,175,5.0
58,850,5.0
58,568,4.0
58,462,4.0
58,300,4.0
58,181,3.0
58,474,4.0
58,1098,4.0
58,480,3.0
58,1105,2.0
58,195,4.0
58,1070,4.0
58,240,4.0
58,1008,1.0
58,950,1.0
58,70,4.0
58,111,4.0
59,53,5.0
59,77,4.0
59,1118,2.0
59,662,3.0
59,137,5.0
59,760,2.0
59,770,4.0
59,1050,2.0
59,547,3.0
59,28,5.0
59,209,5.0
59,173,5.0
59,647,5.0
59,640,5.0
59,258,3.0
59,273,2.0
59,64,5.0
59,10,4.0
59,431,4.0
59,519,4.0
59,118,5.0
59,651,5.0
59,588,2.0
59,430,5.0
59,89,5.0
59,313,5.0
59,448,4.0
59,474,5.0
59,615,4.0
59,616,5.0
59,90,2.0
59,141,4.0
59,612,3.0
59,1093,5.0
59,1117,4.0
59,583,5.0
59,516,4.0
59,562,4.0
59,476,2.0
59,142,1.0
59,131,4.0
59,675,5.0
59,22,4.0
59,470,3.0
59,472,3.0
59,220,2.0
59,185,5.0
59,68,2.0
59,595,3.0
59,39,4.0
59,710,3.0
59,963,5.0
59,212,4.0
59,428,5.0
59,713,5.0
59,79,5.0
59,739,4.0
59,367,4.0
59,227,3.0
59,1028,1.0
59,203,4.0
59,609,2.0
59,746,5.0
59,584,4.0
59,129,5.0
59,357,5.0
59,403,5.0
59,1113,4.0
59,290,3.0
59,774,2.0
59,18,4.0
59,96,5.0
59,393,2.0
59,732,3.0
59,692,3.0
59,866,3.0
60,178,5.0
60,77,4.0
60,842,4.0
60,168,5.0
60,429,5.0
60,210,4.0
60,209,5.0
60,59,5.0
60,378,4.0
60,151,5.0
60,638,5.0
60,28,5.0
60,661,4.0
60,1125,4.0
60,237,4.0
60,393,4.0
60,327,4.0
60,490,4.0
60,513,5.0
60,498,5.0
60,153,3.0
60,529,4.0
60,650,4.0
60,9,5.0
60,506,5.0
60,133,4.0
60,174,4.0
60,60,5.0
60,1124,4.0
60,50,5.0
60,618,3.0
60,216,4.0
60,404,3.0
60,131,4.0
60,502,4.0
60,629,3.0
60,493,5.0
60,7,5.0
60,70,4.0
60,675,4.0
60,144,4.0
60,637,4.0
61,323,3.0
61,347,5.0
61,328,5.0
61,1127,4.0
62,114,4.0
62,227,1.0
62,448,2.0
62,512,4.0
62,403,4.0
62,763,1.0
62,271,1.0
62,252,3.0
62,521,5.0
62,138,1.0
62,232,3.0
62,401,3.0
62,3,3.0
62,1129,5.0
62,1133,4.0
62,380,5.0
62,44,3.0
62,24,4.0
62,1077,3.0
62,28,3.0
62,241,1.0
62,204,3.0
62,125,4.0
62,83,5.0
62,582,4.0
62,655,3.0
62,509,4.0
62,162,4.0
62,498,4.0
62,157,3.0
62,959,4.0
62,528,5.0
62,455,3.0
62,541,3.0
62,155,1.0
62,238,5.0
62,81,4.0
62,473,4.0
62,1134,2.0
62,89,5.0
62,76,4.0
62,405,3.0
62,723,2.0
62,159,3.0
62,462,2.0
62,729,3.0
63,181,3.0
63,246,3.0
63,508,4.0
63,14,4.0
63,242,3.0
63,979,3.0
63,250,5.0
63,262,4.0
63,284,3.0
63,480,3.0
63,1007,5.0
63,676,3.0
63,924,3.0
63,50,4.0
63,255,4.0
63,408,4.0
63,225,2.0
63,412,3.0
63,100,5.0
64,959,4.0
64,385,4.0
64,52,3.0
64,237,4.0
64,101,2.0
64,162,3.0
64,111,4.0
64,748,1.0
64,211,4.0
64,69,4.0
64,429,4.0
64,81,4.0
64,241,3.0
64,186,4.0
64,194,5.0
64,239,3.0
64,480,3.0
64,181,4.0
64,182,4.0
64,230,5.0
64,210,3.0
64,271,3.0
64,203,4.0
64,172,4.0
64,768,2.0
64,381,4.0
64,83,3.0
64,273,2.0
64,300,3.0
64,633,5.0
64,121,2.0
64,1065,1.0
64,447,4.0
64,1140,1.0
64,1139,1.0
64,228,4.0
64,625,3.0
64,153,3.0
64,32,1.0
64,423,4.0
65,191,4.0
65,365,3.0
65,25,4.0
65,806,4.0
65,216,4.0
65,328,4.0
65,1,3.0
65,202,4.0
65,215,5.0
65,50,5.0
65,97,5.0
65,258,3.0
65,956,4.0
65,294,4.0
65,429,4.0
65,196,5.0
66,50,5.0
66,1016,3.0
66,597,3.0
66,237,4.0
66,535,4.0
66,825,3.0
66,9,4.0
66,7,3.0
67,743,4.0
67,472,4.0
67,1095,4.0
67,151,4.0
67,147,3.0
67,405,5.0
68,50,5.0
68,713,2.0
68,596,2.0
68,237,5.0
68,245,3.0
68,276,5.0
68,411,1.0
69,256,5.0
69,273,3.0
69,12,5.0
69,246,5.0
69,56,5.0
69,742,3.0
69,508,4.0
69,117,4.0
69,42,5.0
69,98,5.0
69,282,3.0
69,886,4.0
69,174,5.0
70,91,3.0
70,172,5.0
70,71,3.0
70,472,3.0
70,762,3.0
70,1035,3.0
70,231,3.0
70,411,3.0
70,151,3.0
70,121,3.0
70,79,4.0
70,63,3.0
70,431,3.0
70,128,4.0
70,527,4.0
70,993,3.0
70,183,4.0
70,408,4.0
70,135,4.0
70,300,4.0
70,101,3.0
70,82,4.0
70,405,3.0
70,197,4.0
70,338,2.0
70,289,3.0
71,14,5.0
71,6,3.0
71,276,4.0
71,429,4.0
71,168,5.0
71,286,4.0
71,153,4.0
71,475,5.0
72,443,3.0
72,64,5.0
72,792,3.0
72,121,3.0
72,271,1.0
72,649,4.0
72,530,4.0
72,204,4.0
72,177,4.0
72,181,1.0
72,628,4.0
72,493,5.0
72,77,4.0
72,528,4.0
72,644,4.0
72,1,4.0
72,188,4.0
72,176,2.0
72,69,4.0
72,195,5.0
72,70,4.0
72,97,4.0
72,7,1.0
72,520,5.0
72,127,5.0
72,471,4.0
72,81,3.0
73,480,4.0
73,255,2.0
73,588,2.0
73,82,2.0
73,32,4.0
73,127,5.0
73,153,3.0
73,1073,4.0
73,197,5.0
73,135,5.0
73,289,2.0
73,173,5.0
73,357,5.0
74,285,3.0
74,15,4.0
74,100,4.0
74,276,4.0
74,268,3.0
74,302,4.0
74,508,4.0
74,237,4.0
75,271,5.0
75,301,4.0
75,508,4.0
75,240,1.0
75,1047,3.0
75,1001,1.0
75,322,1.0
75,121,4.0
75,111,4.0
75,225,2.0
75,496,5.0
75,845,3.0
75,411,5.0
75,220,1.0
75,410,5.0
75,476,1.0
76,156,3.0
76,175,4.0
76,286,5.0
76,325,2.0
76,955,4.0
76,1154,5.0
76,270,3.0
76,276,5.0
76,1019,3.0
76,769,1.0
76,100,5.0
76,77,2.0
76,1156,3.0
76,42,3.0
76,772,3.0
76,811,4.0
77,192,3.0
77,357,3.0
77,144,3.0
77,484,5.0
77,97,2.0
77,238,5.0
77,96,3.0
77,56,4.0
77,23,4.0
77,246,5.0
77,133,2.0
77,215,2.0
77,483,4.0
77,195,5.0
78,255,4.0
78,1047,1.0
78,412,4.0
78,269,3.0
79,116,5.0
79,124,5.0
79,93,2.0
79,269,5.0
79,340,4.0
79,1008,4.0
79,690,4.0
79,902,3.0
79,306,5.0
79,268,5.0
79,508,3.0
80,423,3.0
80,199,2.0
80,582,3.0
80,194,3.0
80,886,4.0
80,45,4.0
81,432,2.0
81,42,4.0
81,476,2.0
81,405,3.0
81,273,4.0
81,596,3.0
81,222,2.0
81,150,3.0
81,237,4.0
81,726,4.0
81,121,4.0
81,824,3.0
82,127,2.0
82,73,4.0
82,97,4.0
82,1163,2.0
82,71,4.0
82,3,2.0
82,87,3.0
82,21,1.0
82,413,1.0
82,151,2.0
82,69,4.0
82,81,3.0
82,475,1.0
82,216,4.0
82,275,2.0
82,539,3.0
82,238,3.0
82,496,4.0
82,474,3.0
82,318,4.0
82,326,2.0
82,1134,2.0
82,705,3.0
82,241,3.0
82,99,4.0
82,222,3.0
82,197,4.0
82,476,3.0
82,822,2.0
82,281,3.0
82,134,4.0
82,603,5.0
82,424,1.0
82,133,4.0
83,364,1.0
83,892,2.0
83,1035,4.0
83,413,1.0
83,717,4.0
83,204,5.0
83,259,2.0
83,25,2.0
83,245,2.0
83,70,4.0
83,543,2.0
83,105,2.0
83,216,4.0
83,249,2.0
83,631,2.0
83,77,4.0
83,319,1.0
83,846,3.0
83,79,5.0
83,235,1.0
83,406,2.0
83,623,4.0
83,252,4.0
83,233,4.0
83,722,4.0
83,566,4.0
83,22,5.0
83,240,1.0
83,795,3.0
83,121,4.0
83,38,5.0
84,15,4.0
84,405,3.0
84,543,5.0
84,528,5.0
84,486,5.0
84,25,3.0
84,289,5.0
84,117,4.0
84,98,4.0
84,318,5.0
84,1,2.0
84,95,4.0
84,294,3.0
84,12,5.0
85,845,3.0
85,193,3.0
85,508,2.0
85,479,4.0
85,316,3.0
85,451,4.0
85,478,4.0
85,517,5.0
85,194,4.0
85,488,4.0
85,45,3.0
85,417,3.0
85,175,4.0
85,529,3.0
85,70,4.0
85,64,5.0
85,1006,3.0
85,660,4.0
85,9,4.0
85,327,3.0
85,50,5.0
